"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/Polar/Materials/Architectural/_M_Master_Material_2Sided._M_Master_Material_2Sided","0","69","0","2","1324","Compiling _M_Master_Material_2Sided: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=True, StaticSwitch'Emissive2-1'=True, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=True, StaticSwitch'Opacity_Mask2-1'=False, StaticSwitch'Vertex_Paint2-1'=False"
"/Game/Polar/Materials/Architectural/_M_Master_Material_2Sided._M_Master_Material_2Sided","0","69","0","1","1002","Compiling _M_Master_Material_2Sided: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=True, StaticSwitch'Emissive2-1'=False, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=True, StaticSwitch'Opacity_Mask2-1'=True, StaticSwitch'Vertex_Paint2-1'=False"
"/Game/Polar/Materials/Architectural/_M_Master_Material_2Sided._M_Master_Material_2Sided","0","69","0","2","1204","Compiling _M_Master_Material_2Sided: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=True, StaticSwitch'Emissive2-1'=False, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=True, StaticSwitch'Opacity_Mask2-1'=False, StaticSwitch'Vertex_Paint2-1'=True"
"/Game/Polar/Materials/Architectural/_M_Master_Material_2Sided._M_Master_Material_2Sided","0","69","0","1","1198","Compiling _M_Master_Material_2Sided: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=True, StaticSwitch'Emissive2-1'=False, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=True, StaticSwitch'Opacity_Mask2-1'=False, StaticSwitch'Vertex_Paint2-1'=False"
"/Game/Polar/Materials/Architectural/_M_Master_Material._M_Master_Material","0","69","0","1","1486","Compiling _M_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/Polar/Materials/Architectural/_M_Master_Material._M_Master_Material","0","69","0","1","923","Compiling _M_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=True, StaticSwitch'Chrome_Reflections2-1'=False, StaticSwitch'Emissive2-1'=True, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=True, StaticSwitch'Opacity_Mask2-1'=True, StaticSwitch'Vertex_Paint2-1'=False"
"/Game/Polar/Materials/Architectural/_M_Master_Material._M_Master_Material","0","69","0","1","1486","Compiling _M_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=False, StaticSwitch'Chrome_Reflections2-1'=False, StaticSwitch'Emissive2-1'=True, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=True, StaticSwitch'Opacity_Mask2-1'=True, StaticSwitch'Vertex_Paint2-1'=False"
"/Game/Polar/Materials/Architectural/_M_Master_Material._M_Master_Material","0","69","0","1","1234","Compiling _M_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=True, StaticSwitch'Chrome_Reflections2-1'=False, StaticSwitch'Emissive2-1'=False, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=True, StaticSwitch'Opacity_Mask2-1'=True, StaticSwitch'Vertex_Paint2-1'=False"
"/Game/Polar/Materials/Architectural/_M_Master_Material._M_Master_Material","0","69","0","1","1048","Compiling _M_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=False, StaticSwitch'Chrome_Reflections2-1'=True, StaticSwitch'Emissive2-1'=True, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=False, StaticSwitch'Opacity_Mask2-1'=True, StaticSwitch'Vertex_Paint2-1'=True"
"/Game/Polar/Materials/Architectural/_M_Master_Material._M_Master_Material","0","69","0","1","1226","Compiling _M_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=False, StaticSwitch'Chrome_Reflections2-1'=False, StaticSwitch'Emissive2-1'=False, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=True, StaticSwitch'Opacity_Mask2-1'=True, StaticSwitch'Vertex_Paint2-1'=False"
"/Game/Polar/Materials/Architectural/_M_Master_Material._M_Master_Material","0","69","0","10","1305","Compiling _M_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=False, StaticSwitch'Chrome_Reflections2-1'=False, StaticSwitch'Emissive2-1'=True, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=False, StaticSwitch'Opacity_Mask2-1'=True, StaticSwitch'Vertex_Paint2-1'=False"
"/Game/Polar/Materials/Architectural/_M_Master_Material._M_Master_Material","0","69","0","1","1414","Compiling _M_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=False, StaticSwitch'Chrome_Reflections2-1'=False, StaticSwitch'Emissive2-1'=True, StaticSwitch'Light_Flicker2-1'=True, StaticSwitch'Metal_Mask2-1'=True, StaticSwitch'Opacity_Mask2-1'=True, StaticSwitch'Vertex_Paint2-1'=False"
"/Game/Polar/Materials/Architectural/_M_Master_Material._M_Master_Material","0","69","0","1","1393","Compiling _M_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=True, StaticSwitch'Chrome_Reflections2-1'=False, StaticSwitch'Emissive2-1'=False, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=True, StaticSwitch'Opacity_Mask2-1'=True, StaticSwitch'Vertex_Paint2-1'=True"
"/Game/Polar/Materials/Architectural/_M_Master_Material._M_Master_Material","0","69","0","1","1285","Compiling _M_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=True, StaticSwitch'Chrome_Reflections2-1'=False, StaticSwitch'Emissive2-1'=False, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=True, StaticSwitch'Opacity_Mask2-1'=False, StaticSwitch'Vertex_Paint2-1'=False"
"/Game/Polar/Materials/Architectural/_M_Master_Material._M_Master_Material","0","69","0","1","1179","Compiling _M_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Albedo_Tint2-1'=False, StaticSwitch'Chrome_Reflections2-1'=True, StaticSwitch'Emissive2-1'=True, StaticSwitch'Light_Flicker2-1'=False, StaticSwitch'Metal_Mask2-1'=False, StaticSwitch'Opacity_Mask2-1'=True, StaticSwitch'Vertex_Paint2-1'=False"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","0","33","0","Compiling M_Burst: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","0","23","0","Compiling M_Brick_Hewn_Stone: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","0","23","0","Compiling M_Brick_Cut_Stone: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","0","23","0","Compiling M_Brick_Clay_Old: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","0","23","0","Compiling M_Brick_Clay_New: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","0","23","0","Compiling M_Brick_Clay_Beveled: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AncientTreasures/Materials/Masters/MM_Fire_01a.MM_Fire_01a","0","27","0","1","276","Compiling MM_Fire_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Polar/Materials/Vista_Materials/_M_Master_Displaced_Mountains._M_Master_Displaced_Mountains","0","39","0","7","374","Compiling _M_Master_Displaced_Mountains: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithStaticLighting}"
"/Game/Polar/Materials/Vista_Materials/_M_Master_Displaced_Mountains._M_Master_Displaced_Mountains","0","39","0","3","381","Compiling _M_Master_Displaced_Mountains: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithStaticLighting}, StaticSwitch'New_Sky2-1'=True, StaticSwitch'Normals2-1'=True"
"/Game/Polar/Materials/Glass/_M_Master_Glass._M_Master_Glass","0","35","0","2","336","Compiling _M_Master_Glass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Polar/Materials/Cloth/_M_Master_Cloth._M_Master_Cloth","0","69","0","3","1477","Compiling _M_Master_Cloth: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/Polar/Materials/Cloth/_M_Master_Cloth._M_Master_Cloth","0","69","0","3","1477","Compiling _M_Master_Cloth: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Param2-1'=False"
"/Game/Polar/Materials/Vista_Materials/_M_Master_Mountains._M_Master_Mountains","0","37","0","2","409","Compiling _M_Master_Mountains: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithStaticLighting}"
"/Game/Polar/Materials/Vista_Materials/_M_Master_Mountains._M_Master_Mountains","0","37","0","1","495","Compiling _M_Master_Mountains: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithStaticLighting}, StaticSwitch'Color_Tint2-1'=False, StaticSwitch'Flatten_Normals2-1'=True, StaticSwitch'New_Sky2-1'=True, StaticSwitch'Reflections2-1'=True"
"/Game/Polar/Materials/Vista_Materials/_M_Master_Mountains._M_Master_Mountains","0","37","0","1","407","Compiling _M_Master_Mountains: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithStaticLighting}, StaticSwitch'Color_Tint2-1'=True, StaticSwitch'Flatten_Normals2-1'=True, StaticSwitch'New_Sky2-1'=True, StaticSwitch'Reflections2-1'=True"
"/Game/Polar/Materials/Vista_Materials/_M_Master_Mountains._M_Master_Mountains","0","37","0","2","409","Compiling _M_Master_Mountains: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithStaticLighting}, StaticSwitch'Color_Tint2-1'=False, StaticSwitch'Flatten_Normals2-1'=False, StaticSwitch'New_Sky2-1'=False, StaticSwitch'Reflections2-1'=False"
"/Game/Polar/Materials/Vista_Materials/_M_Master_Mountains._M_Master_Mountains","0","37","0","1","486","Compiling _M_Master_Mountains: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithStaticLighting}, StaticSwitch'Color_Tint2-1'=True, StaticSwitch'Flatten_Normals2-1'=False, StaticSwitch'New_Sky2-1'=False, StaticSwitch'Reflections2-1'=True"
"/Game/Polar/Materials/Vista_Materials/_M_Master_Mountains._M_Master_Mountains","0","37","0","1","347","Compiling _M_Master_Mountains: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithStaticLighting}, StaticSwitch'Color_Tint2-1'=True, StaticSwitch'Flatten_Normals2-1'=False, StaticSwitch'New_Sky2-1'=False, StaticSwitch'Reflections2-1'=False"
"/Game/Polar/Materials/Vista_Materials/_M_Master_Mountains._M_Master_Mountains","0","37","0","2","409","Compiling _M_Master_Mountains: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithStaticLighting}, StaticSwitch'Color_Tint2-1'=False, StaticSwitch'Flatten_Normals2-1'=False, StaticSwitch'New_Sky2-1'=True, StaticSwitch'Reflections2-1'=False"
"/Game/Polar/Materials/Vista_Materials/_M_Master_Mountains._M_Master_Mountains","0","37","0","6","555","Compiling _M_Master_Mountains: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithStaticLighting}, StaticSwitch'Color_Tint2-1'=True, StaticSwitch'Flatten_Normals2-1'=False, StaticSwitch'New_Sky2-1'=True, StaticSwitch'Reflections2-1'=True"
"/Game/Polar/Materials/Decal_Materials/_M_Master_Dirt_Decal._M_Master_Dirt_Decal","0","27","0","1","287","Compiling _M_Master_Dirt_Decal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Polar/Materials/Decal_Materials/M_Snow_Floor_Inst.M_Snow_Floor_Inst","0","27","0","7","131","Compiling M_Snow_Floor_Inst: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","0","6","0","Compiling PPM_DefaultCalibrationGrayscale: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","0","6","0","Compiling PPM_DefaultCalibrationColor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","0","43","0","Compiling PreviewShadowIndicatorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","0","4","0","Compiling M_Sky_Panning_Clouds2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","0","23","0","Compiling M_Rock: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","0","23","0","Compiling M_Water_Ocean: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","0","23","0","Compiling M_Tech_Hex_Tile: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","0","23","0","Compiling M_Metal_Rust: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","0","36","0","Compiling M_radial_ramp: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","0","36","0","Compiling M_Radial_Gradient: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","0","23","0","Compiling M_Wood_Floor_Walnut_Worn: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","0","23","0","Compiling M_ColorGrid_LowSpec: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","0","4","0","Compiling M_LightStage_Skybox_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","0","4","0","Compiling M_LightStage_Skybox_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'HDRI2-1'=True"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","0","24","0","Compiling AntiAliasedTextMaterialTranslucent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","0","23","0","Compiling M_ColorGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
